Date,USDCAD
2013-07-16,1.0367
2013-07-17,1.0402
2013-07-18,1.0374
2013-07-19,1.0365
2013-07-22,1.0334
2013-07-23,1.0285
2013-07-24,1.0315
2013-07-25,1.0277
2013-07-26,1.028
2013-07-29,1.0264
2013-07-30,1.0307
2013-07-31,1.0275
2013-08-01,1.0345
2013-08-02,1.0385
2013-08-05,1.0358
2013-08-06,1.0374
2013-08-07,1.0422
2013-08-08,1.0324
2013-08-09,1.0286
2013-08-12,1.0305
2013-08-13,1.0342
2013-08-14,1.0339
2013-08-15,1.0304
2013-08-16,1.0335
2013-08-19,1.0344
2013-08-20,1.0389
2013-08-21,1.0472
2013-08-22,1.0515
2013-08-23,1.0494
2013-08-26,1.0498
2013-08-27,1.0473
2013-08-28,1.0484
2013-08-29,1.053
2013-08-30,1.0534
2013-09-02,1.0543
2013-09-03,1.0531
2013-09-04,1.0491
2013-09-05,1.0503
2013-09-06,1.0402
2013-09-09,1.037
2013-09-10,1.0348
2013-09-11,1.0319
2013-09-12,1.0321
2013-09-13,1.035
2013-09-16,1.0323
2013-09-17,1.0294
2013-09-18,1.0217
2013-09-19,1.0261
2013-09-20,1.0304
2013-09-23,1.0281
2013-09-24,1.03
2013-09-25,1.0312
2013-09-26,1.0308
2013-09-27,1.0303
2013-09-30,1.0308
2013-10-01,1.0322
2013-10-02,1.0335
2013-10-03,1.0332
2013-10-04,1.0294
2013-10-07,1.0311
2013-10-08,1.0365
2013-10-09,1.0391
2013-10-10,1.0396
2013-10-11,1.0347
2013-10-14,1.0352
2013-10-15,1.0379
2013-10-16,1.0326
2013-10-17,1.0288
2013-10-18,1.0285
2013-10-21,1.03
2013-10-22,1.0284
2013-10-23,1.0381
2013-10-24,1.0421
2013-10-25,1.0447
2013-10-28,1.0442
2013-10-29,1.0467
2013-10-30,1.0478
2013-10-31,1.0428
2013-11-01,1.0419
2013-11-04,1.042
2013-11-05,1.0452
2013-11-06,1.0418
2013-11-07,1.0457
2013-11-08,1.0478
2013-11-11,1.0475
2013-11-12,1.0495
2013-11-13,1.0453
2013-11-14,1.0459
2013-11-15,1.0438
2013-11-18,1.0426
2013-11-19,1.0469
2013-11-20,1.0453
2013-11-21,1.0516
2013-11-22,1.0513
2013-11-25,1.0542
2013-11-26,1.0539
2013-11-27,1.0594
2013-11-28,1.0578
2013-11-29,1.0614
2013-12-02,1.0641
2013-12-03,1.0646
2013-12-04,1.068
2013-12-05,1.0652
2013-12-06,1.0634
2013-12-09,1.0627
2013-12-10,1.0599
2013-12-11,1.0588
2013-12-12,1.0638
2013-12-13,1.0582
2013-12-16,1.0594
2013-12-17,1.0605
2013-12-18,1.07
2013-12-19,1.0662
2013-12-20,1.0634
2013-12-23,1.0603
2013-12-24,1.0629
2013-12-25,1.0633
2013-12-26,1.0645
2013-12-27,1.0703
2013-12-30,1.0645
2013-12-31,1.062
2014-01-01,1.0641
2014-01-02,1.0668
2014-01-03,1.0632
2014-01-06,1.0653
2014-01-07,1.0764
2014-01-08,1.0818
2014-01-09,1.0837
2014-01-10,1.0891
2014-01-13,1.0861
2014-01-14,1.0942
2014-01-15,1.0933
2014-01-16,1.0929
2014-01-17,1.096
2014-01-20,1.0944
2014-01-21,1.0965
2014-01-22,1.1083
2014-01-23,1.11
2014-01-24,1.1087
2014-01-27,1.1113
2014-01-28,1.1147
2014-01-29,1.117
2014-01-30,1.1155
2014-01-31,1.1126
2014-02-03,1.1116
2014-02-04,1.1081
2014-02-05,1.1082
2014-02-06,1.1068
2014-02-07,1.1031
2014-02-10,1.1054
2014-02-11,1.1004
2014-02-12,1.0999
2014-02-13,1.0972
2014-02-14,1.0977
2014-02-17,1.096
2014-02-18,1.0945
2014-02-19,1.1076
2014-02-20,1.1095
2014-02-21,1.1109
2014-02-24,1.1055
2014-02-25,1.1081
2014-02-26,1.1126
2014-02-27,1.1118
2014-02-28,1.1064
2014-03-03,1.1076
2014-03-04,1.1091
2014-03-05,1.1025
2014-03-06,1.0984
2014-03-07,1.1081
2014-03-10,1.1107
2014-03-11,1.1103
2014-03-12,1.1118
2014-03-13,1.1073
2014-03-14,1.1102
2014-03-17,1.1051
2014-03-18,1.1134
2014-03-19,1.1234
2014-03-20,1.1239
2014-03-21,1.1219
2014-03-24,1.1191
2014-03-25,1.1165
2014-03-26,1.1099
2014-03-27,1.103
2014-03-28,1.106
2014-03-31,1.1048
2014-04-01,1.1021
2014-04-02,1.1029
2014-04-03,1.1031
2014-04-04,1.0978
2014-04-07,1.0971
2014-04-08,1.0921
2014-04-09,1.0877
2014-04-10,1.0933
2014-04-11,1.0979
2014-04-14,1.096
2014-04-15,1.0973
2014-04-16,1.1008
2014-04-17,1.1001
2014-04-18,1.1014
2014-04-21,1.1009
2014-04-22,1.1023
2014-04-23,1.1031
2014-04-24,1.102
2014-04-25,1.1036
2014-04-28,1.1027
2014-04-29,1.0941
2014-04-30,1.0958
2014-05-01,1.0954
2014-05-02,1.0973
2014-05-05,1.0953
2014-05-06,1.0891
2014-05-07,1.0898
2014-05-08,1.083
2014-05-09,1.0893
2014-05-12,1.0894
2014-05-13,1.0902
2014-05-14,1.0887
2014-05-15,1.0885
2014-05-16,1.0855
2014-05-19,1.0874
2014-05-20,1.0906
2014-05-21,1.0912
2014-05-22,1.0886
2014-05-23,1.0861
2014-05-26,1.0857
2014-05-27,1.0853
2014-05-28,1.0871
2014-05-29,1.0834
2014-05-30,1.0841
2014-06-02,1.0899
2014-06-03,1.0905
2014-06-04,1.0938
2014-06-05,1.0923
2014-06-06,1.0932
2014-06-09,1.0902
2014-06-10,1.0899
2014-06-11,1.0865
2014-06-12,1.085
2014-06-13,1.0854
2014-06-16,1.0842
2014-06-17,1.0858
2014-06-18,1.0836
2014-06-19,1.0815
2014-06-20,1.0757
2014-06-23,1.0727
2014-06-24,1.0743
2014-06-25,1.0715
2014-06-26,1.0688
2014-06-27,1.0665
2014-06-30,1.0667
2014-07-01,1.0631
2014-07-02,1.0662
2014-07-03,1.0633
2014-07-04,1.0653
2014-07-07,1.0682
2014-07-08,1.0676
2014-07-09,1.065
2014-07-10,1.0647
2014-07-11,1.0731
2014-07-14,1.0708
2014-07-15,1.0756
2014-07-16,1.074
2014-07-17,1.0761
2014-07-18,1.0729
2014-07-21,1.0734
2014-07-22,1.0737
2014-07-23,1.0726
2014-07-24,1.0743
2014-07-25,1.081
2014-07-28,1.0794
2014-07-29,1.085
2014-07-30,1.0901
2014-07-31,1.0904
2014-08-01,1.0914
2014-08-04,1.0905
2014-08-05,1.0958
2014-08-06,1.0913
2014-08-07,1.0925
2014-08-08,1.0971
2014-08-11,1.0921
2014-08-12,1.0923
2014-08-13,1.091
2014-08-14,1.0899
2014-08-15,1.0893
2014-08-18,1.0885
2014-08-19,1.094
2014-08-20,1.0966
2014-08-21,1.0941
2014-08-22,1.0944
2014-08-25,1.0982
2014-08-26,1.0949
2014-08-27,1.0863
2014-08-28,1.086
2014-08-29,1.0875
2014-09-01,1.087
2014-09-02,1.0926
2014-09-03,1.0886
2014-09-04,1.0874
2014-09-05,1.0878
2014-09-08,1.0973
2014-09-09,1.0979
2014-09-10,1.0932
2014-09-11,1.103
2014-09-12,1.1092
2014-09-15,1.1053
2014-09-16,1.0967
2014-09-17,1.0996
2014-09-18,1.0932
2014-09-19,1.0961
2014-09-22,1.1043
2014-09-23,1.1075
2014-09-24,1.1055
2014-09-25,1.1108
2014-09-26,1.115
2014-09-29,1.1161
2014-09-30,1.1196
2014-10-01,1.1162
2014-10-02,1.1154
2014-10-03,1.1242
2014-10-06,1.113
2014-10-07,1.1172
2014-10-08,1.1105
2014-10-09,1.1183
2014-10-10,1.1198
2014-10-13,1.1196
2014-10-14,1.1293
2014-10-15,1.1253
2014-10-16,1.1254
2014-10-17,1.1275
2014-10-20,1.1283
2014-10-21,1.1218
2014-10-22,1.1236
2014-10-23,1.1228
2014-10-24,1.1229
2014-10-27,1.1244
2014-10-28,1.1164
2014-10-29,1.1178
2014-10-30,1.1185
2014-10-31,1.1265
2014-11-03,1.1357
2014-11-04,1.1408
2014-11-05,1.1385
2014-11-06,1.1421
2014-11-07,1.1326
2014-11-10,1.1378
2014-11-11,1.133
2014-11-12,1.1314
2014-11-13,1.1365
2014-11-14,1.1287
2014-11-17,1.1303
2014-11-18,1.1294
2014-11-19,1.134
2014-11-20,1.1298
2014-11-21,1.1229
2014-11-24,1.1277
2014-11-25,1.1256
2014-11-26,1.1242
2014-11-27,1.1327
2014-11-28,1.1413
2014-12-01,1.1328
2014-12-02,1.1405
2014-12-03,1.1362
2014-12-04,1.1384
2014-12-05,1.1438
2014-12-08,1.1478
2014-12-09,1.1442
2014-12-10,1.1481
2014-12-11,1.152
2014-12-12,1.1581
2014-12-15,1.167
2014-12-16,1.1625
2014-12-17,1.1629
2014-12-18,1.1575
2014-12-19,1.1599
2014-12-22,1.1625
2014-12-23,1.1613
2014-12-24,1.1623
2014-12-25,1.1624
2014-12-26,1.1625
2014-12-29,1.1632
2014-12-30,1.161
2014-12-31,1.1618
2015-01-01,1.1615
2015-01-02,1.1783
2015-01-05,1.1762
2015-01-06,1.1835
2015-01-07,1.1812
2015-01-08,1.1829
2015-01-09,1.1866
2015-01-12,1.1972
2015-01-13,1.1955
2015-01-14,1.1951
2015-01-15,1.1958
2015-01-16,1.1983
2015-01-19,1.1937
2015-01-20,1.2111
2015-01-21,1.2339
2015-01-22,1.2379
2015-01-23,1.2418
2015-01-26,1.2472
2015-01-27,1.2399
2015-01-28,1.2534
2015-01-29,1.2616
2015-01-30,1.273
2015-02-02,1.2566
2015-02-03,1.2415
2015-02-04,1.2573
2015-02-05,1.2434
2015-02-06,1.2523
2015-02-09,1.2466
2015-02-10,1.2586
2015-02-11,1.263
2015-02-12,1.2503
2015-02-13,1.2447
2015-02-16,1.2465
2015-02-17,1.2387
2015-02-18,1.2454
2015-02-19,1.2495
2015-02-20,1.2526
2015-02-23,1.2571
2015-02-24,1.2481
2015-02-25,1.2434
2015-02-26,1.2513
2015-02-27,1.2506
2015-03-02,1.2535
2015-03-03,1.2494
2015-03-04,1.2425
2015-03-05,1.2484
2015-03-06,1.2619
2015-03-09,1.26
2015-03-10,1.2686
2015-03-11,1.275
2015-03-12,1.2685
2015-03-13,1.2782
2015-03-16,1.2772
2015-03-17,1.2788
2015-03-18,1.2563
2015-03-19,1.2716
2015-03-20,1.2548
2015-03-23,1.2522
2015-03-24,1.2491
2015-03-25,1.2514
2015-03-26,1.2481
2015-03-27,1.2608
2015-03-30,1.2673
2015-03-31,1.2686
2015-04-01,1.2619
2015-04-02,1.2555
2015-04-03,1.2482
2015-04-06,1.2477
2015-04-07,1.2503
2015-04-08,1.2541
2015-04-09,1.2577
2015-04-10,1.256
2015-04-13,1.2593
2015-04-14,1.2484
2015-04-15,1.2286
2015-04-16,1.2185
2015-04-17,1.2247
2015-04-20,1.2221
2015-04-21,1.2279
2015-04-22,1.2236
2015-04-23,1.2141
2015-04-24,1.2178
2015-04-27,1.2085
2015-04-28,1.2033
2015-04-29,1.2019
2015-04-30,1.2075
2015-05-01,1.2158
2015-05-04,1.2093
2015-05-05,1.2064
2015-05-06,1.2044
2015-05-07,1.2125
2015-05-08,1.2068
2015-05-11,1.2102
2015-05-12,1.2014
2015-05-13,1.1954
2015-05-14,1.198
2015-05-15,1.201
2015-05-18,1.2158
2015-05-19,1.2231
2015-05-20,1.2206
2015-05-21,1.2197
2015-05-22,1.2277
2015-05-25,1.2309
2015-05-26,1.2432
2015-05-27,1.245
2015-05-28,1.2435
2015-05-29,1.2445
2015-06-01,1.2521
2015-06-02,1.2399
2015-06-03,1.2453
2015-06-04,1.2502
2015-06-05,1.2437
2015-06-08,1.241
2015-06-09,1.2336
2015-06-10,1.2253
2015-06-11,1.229
2015-06-12,1.232
2015-06-15,1.2324
2015-06-16,1.2291
2015-06-17,1.2223
2015-06-18,1.222
2015-06-19,1.2264
2015-06-22,1.2308
2015-06-23,1.2324
2015-06-24,1.2382
2015-06-25,1.2327
2015-06-26,1.2316
2015-06-29,1.24
2015-06-30,1.2491
2015-07-01,1.2586
2015-07-02,1.2536
2015-07-03,1.2572
2015-07-06,1.2651
2015-07-07,1.2702
2015-07-08,1.2744
2015-07-09,1.2703
2015-07-10,1.2655
2015-07-13,1.2739
2015-07-14,1.2722
2015-07-15,1.2912
2015-07-16,1.2952
2015-07-17,1.297
2015-07-20,1.2992
2015-07-21,1.2944
2015-07-22,1.303
2015-07-23,1.3033
2015-07-24,1.3048
2015-07-27,1.3038
2015-07-28,1.2918
2015-07-29,1.2943
2015-07-30,1.2999
2015-07-31,1.3086
2015-08-03,1.3151
2015-08-04,1.3189
2015-08-05,1.3178
2015-08-06,1.3105
2015-08-07,1.3128
2015-08-10,1.3
2015-08-11,1.311
2015-08-12,1.2975
2015-08-13,1.3055
2015-08-14,1.3086
2015-08-17,1.3077
2015-08-18,1.3057
2015-08-19,1.3128
2015-08-20,1.3087
2015-08-21,1.3184
2015-08-24,1.3286
2015-08-25,1.3331
2015-08-26,1.329
2015-08-27,1.3197
2015-08-28,1.32
2015-08-31,1.3135
2015-09-01,1.3259
2015-09-02,1.3263
2015-09-03,1.3174
2015-09-04,1.3281
2015-09-07,1.3306
2015-09-08,1.3204
2015-09-09,1.3255
2015-09-10,1.3253
2015-09-11,1.326
2015-09-14,1.3261
2015-09-15,1.3246
2015-09-16,1.3168
2015-09-17,1.3181
2015-09-18,1.3223
2015-09-21,1.3254
2015-09-22,1.3268
2015-09-23,1.3317
2015-09-24,1.3299
2015-09-25,1.3335
2015-09-28,1.3398
2015-09-29,1.3419
2015-09-30,1.3312
2015-10-01,1.3265
2015-10-02,1.3147
2015-10-05,1.3084
2015-10-06,1.3032
2015-10-07,1.3055
2015-10-08,1.3015
2015-10-09,1.2941
2015-10-12,1.2994
2015-10-13,1.3038
2015-10-14,1.2936
2015-10-15,1.2862
2015-10-16,1.2908
2015-10-19,1.3017
2015-10-20,1.2976
2015-10-21,1.3137
2015-10-22,1.3087
2015-10-23,1.3161
2015-10-26,1.315
2015-10-27,1.3264
2015-10-28,1.319
2015-10-29,1.317
2015-10-30,1.3076
2015-11-02,1.3091
2015-11-03,1.3058
2015-11-04,1.3145
2015-11-05,1.3165
2015-11-06,1.3306
2015-11-09,1.3283
2015-11-10,1.3274
2015-11-11,1.3259
2015-11-12,1.329
2015-11-13,1.3322
2015-11-16,1.3328
2015-11-17,1.3317
2015-11-18,1.3297
2015-11-19,1.328
2015-11-20,1.3341
2015-11-23,1.3363
2015-11-24,1.3301
2015-11-25,1.3284
2015-11-26,1.3291
2015-11-27,1.337
2015-11-30,1.3362
2015-12-01,1.3353
2015-12-02,1.3342
2015-12-03,1.3355
2015-12-04,1.3361
2015-12-07,1.3493
2015-12-08,1.3583
2015-12-09,1.3575
2015-12-10,1.3621
2015-12-11,1.3754
2015-12-14,1.3733
2015-12-15,1.3728
2015-12-16,1.3778
2015-12-17,1.3935
2015-12-18,1.3953
2015-12-21,1.3957
2015-12-22,1.3918
2015-12-23,1.3845
2015-12-24,1.3816
2015-12-25,1.382
2015-12-28,1.3904
2015-12-29,1.384
2015-12-30,1.3877
2015-12-31,1.3839
2016-01-01,1.3848
2016-01-04,1.3951
2016-01-05,1.3995
2016-01-06,1.4071
2016-01-07,1.4113
2016-01-08,1.4168
2016-01-11,1.4214
2016-01-12,1.4261
2016-01-13,1.4337
2016-01-14,1.4364
2016-01-15,1.4538
2016-01-18,1.4561
2016-01-19,1.4576
2016-01-20,1.4501
2016-01-21,1.4261
2016-01-22,1.4115
2016-01-25,1.4289
2016-01-26,1.4114
2016-01-27,1.4091
2016-01-28,1.4027
2016-01-29,1.3971
2016-02-01,1.3945
2016-02-02,1.4051
2016-02-03,1.3779
2016-02-04,1.3751
2016-02-05,1.3913
2016-02-08,1.3922
2016-02-09,1.3863
2016-02-10,1.3923
2016-02-11,1.3933
2016-02-12,1.3845
2016-02-15,1.3833
2016-02-16,1.3859
2016-02-17,1.3667
2016-02-18,1.3724
2016-02-19,1.3765
2016-02-22,1.3705
2016-02-23,1.3792
2016-02-24,1.37
2016-02-25,1.3529
2016-02-26,1.351
2016-02-29,1.3538
2016-03-01,1.3406
2016-03-02,1.3415
2016-03-03,1.3399
2016-03-04,1.3313
2016-03-07,1.3277
2016-03-08,1.3407
2016-03-09,1.3249
2016-03-10,1.3344
2016-03-11,1.3208
2016-03-14,1.3258
2016-03-15,1.3353
2016-03-16,1.3095
2016-03-17,1.2972
2016-03-18,1.2999
2016-03-21,1.31
2016-03-22,1.3044
2016-03-23,1.3203
2016-03-24,1.3245
2016-03-25,1.3273
2016-03-28,1.3182
2016-03-29,1.3072
2016-03-30,1.2964
2016-03-31,1.3004
2016-04-01,1.3009
2016-04-04,1.3085
2016-04-05,1.3135
2016-04-06,1.3087
2016-04-07,1.3143
2016-04-08,1.2986
2016-04-11,1.2897
2016-04-12,1.2759
2016-04-13,1.2815
2016-04-14,1.2843
2016-04-15,1.2819
2016-04-18,1.278
2016-04-19,1.2666
2016-04-20,1.2653
2016-04-21,1.2734
2016-04-22,1.2668
2016-04-25,1.2677
2016-04-26,1.2602
2016-04-27,1.2597
2016-04-28,1.255
2016-04-29,1.2551
2016-05-02,1.2527
2016-05-03,1.2719
2016-05-04,1.2867
2016-05-05,1.2852
2016-05-06,1.2907
2016-05-09,1.2961
2016-05-10,1.291
2016-05-11,1.2848
2016-05-12,1.2845
2016-05-13,1.294
2016-05-16,1.2893
2016-05-17,1.2905
2016-05-18,1.3032
2016-05-19,1.3092
2016-05-20,1.3111
2016-05-23,1.3141
2016-05-24,1.3119
2016-05-25,1.3018
2016-05-26,1.2976
2016-05-27,1.3017
2016-05-30,1.3047
2016-05-31,1.3092
2016-06-01,1.3075
2016-06-02,1.3095
2016-06-03,1.2932
2016-06-06,1.2815
2016-06-07,1.2734
2016-06-08,1.2693
2016-06-09,1.2719
2016-06-10,1.2783
2016-06-13,1.2833
2016-06-14,1.287
2016-06-15,1.2911
2016-06-16,1.2966
2016-06-17,1.2892
2016-06-20,1.2803
2016-06-21,1.2815
2016-06-22,1.2842
2016-06-23,1.2755
2016-06-24,1.3001
2016-06-27,1.3071
2016-06-28,1.3021
2016-06-29,1.2929
2016-06-30,1.2923
2016-07-01,1.2915
2016-07-04,1.2843
2016-07-05,1.2978
2016-07-06,1.296
2016-07-07,1.3001
2016-07-08,1.3042
2016-07-11,1.3111
2016-07-12,1.3041
2016-07-13,1.2976
2016-07-14,1.289
2016-07-15,1.2968
2016-07-18,1.2943
2016-07-19,1.3018
2016-07-20,1.3056
2016-07-21,1.3084
2016-07-22,1.3124
2016-07-25,1.3213
2016-07-26,1.3186
2016-07-27,1.3187
2016-07-28,1.3154
2016-07-29,1.3028
2016-08-01,1.3121
2016-08-02,1.3109
2016-08-03,1.3065
2016-08-04,1.3015
2016-08-05,1.3166
2016-08-08,1.3152
2016-08-09,1.3115
2016-08-10,1.3056
2016-08-11,1.2989
2016-08-12,1.2946
2016-08-15,1.2919
2016-08-16,1.2858
2016-08-17,1.2843
2016-08-18,1.278
2016-08-19,1.287
2016-08-22,1.2944
2016-08-23,1.2911
2016-08-24,1.2924
2016-08-25,1.292
2016-08-26,1.3001
2016-08-29,1.3006
2016-08-30,1.3097
2016-08-31,1.3104
2016-09-01,1.31
2016-09-02,1.2996
2016-09-05,1.2925
2016-09-06,1.2842
2016-09-07,1.2882
2016-09-08,1.2932
2016-09-09,1.3046
2016-09-12,1.3035
2016-09-13,1.3172
2016-09-14,1.3193
2016-09-15,1.3161
2016-09-16,1.3207
2016-09-19,1.3202
2016-09-20,1.3187
2016-09-21,1.3099
2016-09-22,1.304
2016-09-23,1.3167
2016-09-26,1.3222
2016-09-27,1.3193
2016-09-28,1.3078
2016-09-29,1.3141
2016-09-30,1.3127
2016-10-03,1.3117
2016-10-04,1.3191
2016-10-05,1.3175
2016-10-06,1.3216
2016-10-07,1.3296
2016-10-10,1.3173
2016-10-11,1.326
2016-10-12,1.3274
2016-10-13,1.3188
2016-10-14,1.3138
2016-10-17,1.3123
2016-10-18,1.3107
2016-10-19,1.3113
2016-10-20,1.3228
2016-10-21,1.3331
2016-10-24,1.3285
2016-10-25,1.3349
2016-10-26,1.3379
2016-10-27,1.3385
2016-10-28,1.3397
2016-10-31,1.3408
2016-11-01,1.3388
2016-11-02,1.3388
2016-11-03,1.3394
2016-11-04,1.3402
2016-11-07,1.3359
2016-11-08,1.3287
2016-11-09,1.3419
2016-11-10,1.3468
2016-11-11,1.354
2016-11-14,1.3554
2016-11-15,1.3447
2016-11-16,1.3442
2016-11-17,1.352
2016-11-18,1.3499
2016-11-21,1.3417
2016-11-22,1.3441
2016-11-23,1.3486
2016-11-24,1.3486
2016-11-25,1.3528
2016-11-28,1.3407
2016-11-29,1.3432
2016-11-30,1.3433
2016-12-01,1.3313
2016-12-02,1.3292
2016-12-05,1.3266
2016-12-06,1.3275
2016-12-07,1.3228
2016-12-08,1.3189
2016-12-09,1.3175
2016-12-12,1.3129
2016-12-13,1.3127
2016-12-14,1.3279
2016-12-15,1.3334
2016-12-16,1.3331
2016-12-19,1.3407
2016-12-20,1.3367
2016-12-21,1.3411
2016-12-22,1.3482
2016-12-23,1.3534
2016-12-26,1.3507
2016-12-27,1.3573
2016-12-28,1.3558
2016-12-29,1.35
2016-12-30,1.343
2017-01-02,1.3437
2017-01-03,1.3427
2017-01-04,1.33
2017-01-05,1.3223
2017-01-06,1.3235
2017-01-09,1.3214
2017-01-10,1.323
2017-01-11,1.3177
2017-01-12,1.3143
2017-01-13,1.3111
2017-01-16,1.3173
2017-01-17,1.3041
2017-01-18,1.3269
2017-01-19,1.3318
2017-01-20,1.3321
2017-01-23,1.3237
2017-01-24,1.3157
2017-01-25,1.3069
2017-01-26,1.3088
2017-01-27,1.315
2017-01-30,1.3116
2017-01-31,1.3028
2017-02-01,1.3048
2017-02-02,1.3025
2017-02-03,1.3022
2017-02-06,1.308
2017-02-07,1.3181
2017-02-08,1.3143
2017-02-09,1.3143
2017-02-10,1.3078
2017-02-13,1.307
2017-02-14,1.3075
2017-02-15,1.3077
2017-02-16,1.307
2017-02-17,1.3097
2017-02-20,1.3103
2017-02-21,1.3139
2017-02-22,1.3162
2017-02-23,1.3103
2017-02-24,1.309
2017-02-27,1.318
2017-02-28,1.3299
2017-03-01,1.3325
2017-03-02,1.3389
2017-03-03,1.3375
2017-03-06,1.3409
2017-03-07,1.3413
2017-03-08,1.3491
2017-03-09,1.3508
2017-03-10,1.3469
2017-03-13,1.3444
2017-03-14,1.3478
2017-03-15,1.3302
2017-03-16,1.3317
2017-03-17,1.3348
2017-03-20,1.3347
2017-03-21,1.335
2017-03-22,1.3326
2017-03-23,1.3349
2017-03-24,1.3377
2017-03-27,1.3375
2017-03-28,1.3382
2017-03-29,1.3325
2017-03-30,1.3341
2017-03-31,1.3311
2017-04-03,1.3378
2017-04-04,1.3401
2017-04-05,1.3434
2017-04-06,1.3412
2017-04-07,1.3404
2017-04-10,1.3325
2017-04-11,1.3323
2017-04-12,1.3251
2017-04-13,1.3327
2017-04-14,1.3325
2017-04-17,1.3315
2017-04-18,1.3376
2017-04-19,1.3483
2017-04-20,1.3468
2017-04-21,1.3497
2017-04-24,1.3499
2017-04-25,1.3569
2017-04-26,1.3613
2017-04-27,1.3631
2017-04-28,1.365
2017-05-01,1.368
2017-05-02,1.3707
2017-05-03,1.3727
2017-05-04,1.3747
2017-05-05,1.365
2017-05-08,1.3688
2017-05-09,1.3719
2017-05-10,1.3653
2017-05-11,1.3695
2017-05-12,1.3708
2017-05-15,1.363
2017-05-16,1.3604
2017-05-17,1.3601
2017-05-18,1.3601
2017-05-19,1.3512
2017-05-22,1.3501
2017-05-23,1.3513
2017-05-24,1.3407
2017-05-25,1.3483
2017-05-26,1.3444
2017-05-29,1.3452
2017-05-30,1.3458
2017-05-31,1.3499
2017-06-01,1.3513
2017-06-02,1.348
2017-06-05,1.3471
2017-06-06,1.3454
2017-06-07,1.3508
2017-06-08,1.3505
2017-06-09,1.3468
2017-06-12,1.3322
2017-06-13,1.324
2017-06-14,1.3245
2017-06-15,1.3268
2017-06-16,1.321
2017-06-19,1.3216
2017-06-20,1.3264
2017-06-21,1.3332
2017-06-22,1.3232
2017-06-23,1.3265
2017-06-26,1.3241
2017-06-27,1.3197
2017-06-28,1.3037
2017-06-29,1.3003
2017-06-30,1.2962
2017-07-03,1.3005
2017-07-04,1.2935
2017-07-05,1.2955
2017-07-06,1.2976
2017-07-07,1.2874
2017-07-10,1.2888
2017-07-11,1.2912
2017-07-12,1.2747
2017-07-13,1.272
2017-07-14,1.264
2017-07-17,1.2695
2017-07-18,1.2626
2017-07-19,1.2604
2017-07-20,1.2588
2017-07-21,1.2537
2017-07-24,1.2507
2017-07-25,1.2507
2017-07-26,1.2443
2017-07-27,1.2551
2017-07-28,1.2432
2017-07-31,1.2477
2017-08-01,1.2534
2017-08-02,1.2565
2017-08-03,1.2584
2017-08-04,1.265
2017-08-07,1.2679
2017-08-08,1.2665
2017-08-09,1.2698
2017-08-10,1.2741
2017-08-11,1.2681
2017-08-14,1.2718
2017-08-15,1.2754
2017-08-16,1.2614
2017-08-17,1.2677
2017-08-18,1.2584
2017-08-21,1.2557
2017-08-22,1.2558
2017-08-23,1.2555
2017-08-24,1.2516
2017-08-25,1.2479
2017-08-28,1.2506
2017-08-29,1.2511
2017-08-30,1.2619
2017-08-31,1.248
2017-09-01,1.2394
2017-09-04,1.2415
2017-09-05,1.237
2017-09-06,1.2223
2017-09-07,1.2111
2017-09-08,1.2152
2017-09-11,1.2108
2017-09-12,1.2182
2017-09-13,1.2171
2017-09-14,1.2162
2017-09-15,1.2192
2017-09-18,1.2288
2017-09-19,1.2288
2017-09-20,1.2319
2017-09-21,1.2325
2017-09-22,1.2336
2017-09-25,1.2369
2017-09-26,1.2345
2017-09-27,1.2472
2017-09-28,1.2424
2017-09-29,1.2467
2017-10-02,1.2507
2017-10-03,1.2486
2017-10-04,1.2471
2017-10-05,1.2563
2017-10-06,1.2534
2017-10-09,1.2547
2017-10-10,1.2513
2017-10-11,1.2458
2017-10-12,1.2472
2017-10-13,1.2466
2017-10-16,1.2516
2017-10-17,1.2518
2017-10-18,1.2465
2017-10-19,1.2484
2017-10-20,1.2624
2017-10-23,1.265
2017-10-24,1.2673
2017-10-25,1.2794
2017-10-26,1.2845
2017-10-27,1.2805
2017-10-30,1.2828
2017-10-31,1.2884
2017-11-01,1.2865
2017-11-02,1.2806
2017-11-03,1.2761
2017-11-06,1.2702
2017-11-07,1.2772
2017-11-08,1.2724
2017-11-09,1.2681
2017-11-10,1.268
2017-11-13,1.2731
2017-11-14,1.2729
2017-11-15,1.2761
2017-11-16,1.2755
2017-11-17,1.2761
2017-11-20,1.2818
2017-11-21,1.2776
2017-11-22,1.2691
2017-11-23,1.2711
2017-11-24,1.2713
2017-11-27,1.2767
2017-11-28,1.2815
2017-11-29,1.2863
2017-11-30,1.2894
2017-12-01,1.2681
2017-12-04,1.2668
2017-12-05,1.2686
2017-12-06,1.2788
2017-12-07,1.2849
2017-12-08,1.2843
2017-12-11,1.2854
2017-12-12,1.286
2017-12-13,1.2813
2017-12-14,1.2794
2017-12-15,1.286
2017-12-18,1.286
2017-12-19,1.2876
2017-12-20,1.2834
2017-12-21,1.2738
2017-12-22,1.2731
2017-12-25,1.2727
2017-12-26,1.2688
2017-12-27,1.2653
2017-12-28,1.2567
2017-12-29,1.2577
2018-01-01,1.2542
2018-01-02,1.251
2018-01-03,1.2531
2018-01-04,1.2485
2018-01-05,1.2407
2018-01-08,1.2419
2018-01-09,1.2462
2018-01-10,1.2545
2018-01-11,1.2517
2018-01-12,1.2455
2018-01-15,1.2428
