Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2021-12-22,1.2833,0.0003,0.0008,0.0018,0.0012,1.2831396115582663,1.2831717084874539,-0.012498125281212857,-0.009997000899730768
2021-12-23,1.2809,0.0004,0.0007000000000000001,0.0018,0.0012,1.2807505840790547,1.2807399355193443,-0.01166491692913274,-0.012496251124649582
2021-12-24,1.281,0.0004,0.0007000000000000001,0.0018,0.0012,1.2808505724141377,1.2808399230230931,-0.01166491692913274,-0.012496251124649582
2021-12-27,1.2783,0.0004,0.0006,0.0018,0.0012,1.2781508873668948,1.2781083125062485,-0.011664916929143843,-0.014995501349568396
2021-12-28,1.2822,0.0003,0.0006,0.0018,0.0012,1.282039749037644,1.2820077276816957,-0.012498125281235062,-0.014995501349579499
2021-12-29,1.2788,0.0001,0.0005,0.0007000000000000001,0.0016,1.2787360637296157,1.2784484706117552,-0.0049997083503505735,-0.027489004398251193
2021-12-30,1.274,0.0006,0.0005,0.0007000000000000001,0.0016,1.273989383952603,1.2736497900839663,-0.0008332847250325237,-0.027489004398251193
2021-12-31,1.2634,0.0006,0.0006,0.0007000000000000001,0.0016,1.263389472280784,1.2630842762894845,-0.0008332847250436259,-0.024990003998381916
2022-01-03,1.2741,0.0005,0.0008,0.0007000000000000001,0.0016,1.2740787662386361,1.273845281887245,-0.0016665694501094563,-0.019992003198732178
2022-01-04,1.2706,0.0006,0.0008,0.0007000000000000001,0.0016,1.2705894122842836,1.270345981607357,-0.0008332847250436259,-0.019992003198721076
2022-01-05,1.2752,0.0005,0.0009,0.001,0.002,1.2751468710940752,1.2748494952523737,-0.004166319473386526,-0.02748625687156725
2022-01-06,1.273,0.0004,0.001,0.001,0.002,1.2729363553037245,1.2726819090454773,-0.00499958336805939,-0.024987506246865188
2022-01-07,1.2644,0.0005,0.001,0.001,0.002,1.2643473210565785,1.2640840579710146,-0.004166319473375424,-0.024987506246865188
2022-01-10,1.2678,0.0005,0.0013,0.001,0.002,1.2677471794017166,1.2675782458770615,-0.004166319473375424,-0.017491254372814513
2022-01-11,1.2574,0.0004,0.0011,0.001,0.002,1.2573371352387301,1.2571172263868067,-0.00499958336805939,-0.02248875562218533
2022-01-12,1.2507,0.0004,0.0012,0.0013,0.0023,1.2506062076608366,1.2503562551532867,-0.007499187588011491,-0.027484196586968768
2022-01-13,1.252,0.0005,0.0012,0.0013,0.0023,1.251916542374576,1.251655897858731,-0.006665944522687983,-0.027484196586968768
2022-01-14,1.2553,0.0005,0.0013,0.0013,0.0023,1.255216322398407,1.2549863553456762,-0.006665944522676881,-0.024985633260887763
2022-01-17,1.2519,0.0005,0.0013,0.0013,0.0023,1.2518165490405206,1.251587204857207,-0.006665944522676881,-0.024985633260887763
2022-01-18,1.2512,0.0005,0.0016,0.0013,0.0023,1.2511165957021324,1.250981165829648,-0.006665944522676881,-0.017489943282622544
2022-01-19,1.2513,0.0005,0.0017000000000000001,0.0039000000000000003,0.004699999999999999,1.2509455801864395,1.2503626264139636,-0.02832412799173012,-0.07491197842536268
2022-01-20,1.2502,0.0005,0.0017000000000000001,0.0039000000000000003,0.004699999999999999,1.2498458917518473,1.249263450445726,-0.02832412799173012,-0.07491197842536268
2022-01-21,1.2581,0.0005,0.0017000000000000001,0.0039000000000000003,0.004699999999999999,1.2577436541457363,1.2571575323994306,-0.028324127991707915,-0.07491197842535158
2022-01-24,1.2634,0.0005,0.0019,0.0039000000000000003,0.004699999999999999,1.2630421529669527,1.262516657926936,-0.028324127991719017,-0.06991784653032074
2022-01-25,1.2627,0.0005,0.0019,0.0039000000000000003,0.004699999999999999,1.2623423512358485,1.2618171473518616,-0.028324127991719017,-0.06991784653032074
2022-01-26,1.2665,0.0006,0.0019,0.0021,0.0032,1.2663417151998402,1.2660887165267787,-0.012497812882727999,-0.03247402078335737
2022-01-27,1.274,0.0004,0.002,0.0021,0.0032,1.2738195482457237,1.2736181055155877,-0.014164187933773942,-0.02997601918464099
2022-01-28,1.2761,0.0004,0.0019,0.0021,0.0032,1.275919250797777,1.2756855990207836,-0.014164187933785044,-0.03247402078335737
