Contract_ID,Contract_Date,Close_Date,Start_Spot,End_Spot,Contract_Forward,Contract_Forward_TC,Exposure,Hedged_Exposure,Fee,Partial_Hedged,Partial_Hedged_TC,Full_Hedged,Full_Hedged_TC,Unhedged,Spot_Change,Cum_Partial_Hedged,Cum_Partial_Hedged_TC,Cum_Full_Hedged,Cum_Full_Hedged_TC,Cum_Unhedged,Year
174,2022-06-01,2022-07-01,1.2656,1.2883,1.2650100405384035,1.2649100405384035,800000.0,400000.0,80.0,8844.01621536135,8724.016215361353,-471.96756927725403,-711.9675692772453,18159.999999999953,0.022699999999999942,99291.2374894869,78411.23748948771,-38457.5250210262,-80217.5250210247,237039.99999999988,2022
175,2022-07-01,2022-08-01,1.2883,1.2845,1.2880105040198413,1.2879105040198413,800000.0,400000.0,80.0,-1635.7983920634922,-1755.7983920634879,-231.59678412696394,-471.59678412695513,-3040.0000000000205,-0.0038000000000000256,97655.43909742341,76655.43909742423,-38689.12180515317,-80689.12180515166,233999.99999999985,2022
176,2022-08-01,2022-09-01,1.2845,1.3152,1.2842649861947373,1.2841649861947373,800000.0,400000.0,80.0,12185.994477894901,12065.994477894907,-188.0110442101568,-428.011044210148,24559.99999999996,0.03069999999999995,109841.43357531831,88721.43357531913,-38877.13284936333,-81117.1328493618,258559.99999999983,2022
177,2022-09-01,2022-10-03,1.3152,1.3622,1.3148501109864073,1.3147501109864073,800000.0,400000.0,80.0,18660.044394562992,18540.044394562996,-279.9112108741397,-519.9112108741309,37600.000000000124,0.04700000000000015,128501.4779698813,107261.47796988212,-39157.044060237466,-81637.04406023593,296159.99999999994,2022
178,2022-10-03,2022-11-01,1.3622,1.3629,1.36191694427821,1.36181694427821,800000.0,400000.0,80.0,166.77771128392752,46.77771128393192,-226.44457743208335,-466.44457743207454,559.9999999999384,0.0006999999999999229,128668.25568116523,107308.25568116605,-39383.48863766955,-82103.48863766801,296719.9999999999,2022
179,2022-11-01,2022-12-01,1.3629,1.3432,1.362911322494621,1.362811322494621,800000.0,400000.0,80.0,-7875.471002151624,-7995.471002151619,9.057995696792887,-230.9420043031983,-15760.00000000004,-0.01970000000000005,120792.78467901361,99312.78467901442,-39374.43064197276,-82334.43064197121,280959.9999999998,2022
180,2022-12-01,2023-01-02,1.3432,1.3572,1.3435459181045584,1.3434459181045584,800000.0,400000.0,80.0,5738.367241823372,5618.367241823376,276.7344836467345,36.734483646743286,11200.00000000001,0.014000000000000012,126531.15192083699,104931.1519208378,-39097.69615832603,-82297.69615832447,292159.9999999998,2022
181,2023-01-02,2023-02-01,1.3572,1.3287,1.357188728791742,1.357088728791742,800000.0,400000.0,80.0,-11404.50848330321,-11524.508483303205,-9.016966606445465,-249.01696660643665,-22799.999999999975,-0.02849999999999997,115126.64343753377,93406.6434375346,-39106.713124932474,-82546.7131249309,269359.9999999998,2023
182,2023-02-01,2023-03-01,1.3287,1.3594,1.3289316768793902,1.3288316768793902,800000.0,400000.0,80.0,12372.670751756054,12252.670751756059,185.34150351214862,-54.65849648784257,24559.99999999996,0.03069999999999995,127499.31418928983,105659.31418929066,-38921.37162142032,-82601.37162141874,293919.99999999977,2023
183,2023-03-01,2023-04-03,1.3594,1.3435,1.359693458207753,1.359593458207753,800000.0,400000.0,80.0,-6242.6167168988295,-6362.616716898826,234.76656620236014,-5.233433797631051,-12720.00000000002,-0.015900000000000025,121256.697472391,99296.69747239182,-38686.605055217966,-82606.60505521638,281199.99999999977,2023
184,2023-04-03,2023-05-01,1.3435,1.3542,1.3439797138515446,1.3438797138515446,800000.0,400000.0,80.0,4471.885540617926,4351.885540617931,383.7710812357287,143.77108123573748,8560.000000000124,0.010700000000000154,125728.58301300892,103648.58301300976,-38302.83397398224,-82462.83397398064,289759.9999999999,2023
185,2023-05-01,2023-06-01,1.3542,1.345,1.3544698841602658,1.3543698841602658,800000.0,400000.0,80.0,-3572.0463358937413,-3692.046335893737,215.9073282125945,-24.092671787396682,-7360.000000000077,-0.009200000000000097,122156.53667711517,99956.53667711602,-38086.92664576964,-82486.92664576804,282399.9999999998,2023
186,2023-06-01,2023-07-03,1.345,1.3247,1.3458151041450477,1.3457151041450477,800000.0,400000.0,80.0,-7793.9583419809105,-7913.958341980906,652.0833160381655,412.0833160381744,-16239.999999999987,-0.020299999999999985,114362.57833513427,92042.57833513511,-37434.84332973148,-82074.84332972986,266159.9999999998,2023
187,2023-07-03,2023-08-01,1.3247,1.3279,1.3253267776209845,1.3252267776209845,800000.0,400000.0,80.0,1530.7110483938402,1410.7110483938445,501.4220967876071,261.4220967876159,2560.000000000073,0.0032000000000000917,115893.28938352811,93453.28938352896,-36933.42123294387,-81813.42123294224,268719.9999999999,2023
188,2023-08-01,2023-09-01,1.3279,1.3594,1.328572281886993,1.328472281886993,800000.0,400000.0,80.0,12868.912754797091,12748.912754797097,537.8255095942918,297.8255095943007,25199.99999999989,0.03149999999999986,128762.2021383252,106202.20213832606,-36395.59572334957,-81515.59572334794,293919.99999999977,2023
189,2023-09-01,2023-10-02,1.3594,1.3676,1.3600543550247732,1.3599543550247732,800000.0,400000.0,80.0,3541.74200990931,3421.742009909314,523.4840198186319,283.4840198186407,6559.999999999988,0.008199999999999985,132303.9441482345,109623.94414823537,-35872.11170353094,-81232.1117035293,300479.99999999977,2023
190,2023-10-02,2023-11-01,1.3676,1.3856,1.3683491210888867,1.3682491210888867,800000.0,400000.0,80.0,7499.648435554729,7379.648435554733,599.2968711094449,359.2968711094536,14400.000000000013,0.018000000000000016,139803.59258378923,117003.5925837901,-35272.8148324215,-80872.81483241984,314879.99999999977,2023
191,2023-11-01,2023-12-01,1.3856,1.3497,1.3863244636617893,1.3862244636617893,800000.0,400000.0,80.0,-14070.214535284274,-14190.21453528427,579.5709294314833,339.57092943149206,-28720.000000000033,-0.03590000000000004,125733.37804850495,102813.37804850584,-34693.24390299002,-80533.24390298835,286159.9999999997,2023
192,2023-12-01,2024-01-01,1.3497,1.3236,1.3503832846448784,1.3502832846448785,800000.0,400000.0,80.0,-10166.686142048498,-10286.686142048493,546.6277159028366,306.62771590284535,-20879.999999999833,-0.02609999999999979,115566.69190645646,92526.69190645734,-34146.61618708718,-80226.61618708551,265279.9999999999,2023
193,2024-01-01,2024-02-01,1.3236,1.3384,1.324335986322857,1.324235986322857,800000.0,400000.0,80.0,6214.39452914272,6094.394529142724,588.7890582854993,348.78905828550813,11839.99999999994,0.014799999999999924,121781.08643559918,98621.08643560007,-33557.827128801684,-79877.82712880001,277119.9999999998,2024
194,2024-02-01,2024-03-01,1.3384,1.3557,1.3388775795396075,1.3387775795396075,800000.0,400000.0,80.0,7111.031815842938,6991.031815842943,382.06363168598045,142.06363168598926,13839.999999999896,0.01729999999999987,128892.11825144212,105612.11825144301,-33175.7634971157,-79735.76349711402,290959.9999999997,2024
195,2024-03-01,2024-04-01,1.3557,1.3569,1.356397584901902,1.356297584901902,800000.0,400000.0,80.0,759.033960760913,639.0339607609175,558.0679215217543,318.06792152176314,960.0000000000719,0.0012000000000000899,129651.15221220304,106251.15221220393,-32617.69557559395,-79417.69557559225,291919.99999999977,2024
196,2024-04-01,2024-05-01,1.3569,1.3738,1.3574855647858453,1.3573855647858453,800000.0,400000.0,80.0,6994.225914338071,6874.225914338075,468.4518286762085,228.4518286762173,13519.999999999933,0.016899999999999915,136645.37812654112,113125.37812654201,-32149.243746917742,-79189.24374691604,305439.9999999997,2024
197,2024-05-01,2024-06-03,1.3738,1.3627,1.3743814616252823,1.3742814616252823,800000.0,400000.0,80.0,-4207.415349887001,-4327.415349886996,465.1693002259094,225.16930022591822,-8879.99999999991,-0.011099999999999888,132437.9627766541,108797.96277665501,-31684.074446691833,-78964.07444669012,296559.9999999998,2024
198,2024-06-03,2024-07-01,1.3627,1.3735,1.3634464804163242,1.3633464804163242,800000.0,400000.0,80.0,4618.592166529645,4498.592166529649,597.1843330593529,357.18433305936173,8639.999999999936,0.01079999999999992,137056.55494318376,113296.55494318466,-31086.89011363248,-78606.89011363077,305199.99999999977,2024
199,2024-07-01,2024-08-01,1.3735,1.3873,1.3744349276974417,1.3743349276974417,800000.0,400000.0,80.0,5893.971078976711,5773.971078976716,747.9421579533962,507.94215795340506,11040.000000000027,0.013800000000000034,142950.52602216045,119070.52602216137,-30338.947955679083,-78098.94795567736,316239.99999999977,2024
200,2024-08-01,2024-09-02,1.3873,1.3491,1.3885324081761423,1.3884324081761423,800000.0,400000.0,80.0,-14787.03672954307,-14907.036729543064,985.9265409138729,745.9265409138817,-30560.00000000001,-0.03820000000000001,128163.48929261739,104163.48929261831,-29353.02141476521,-77353.02141476348,285679.99999999977,2024
201,2024-09-02,2024-10-01,1.3491,1.349,1.3503771006501866,1.3502771006501866,800000.0,400000.0,80.0,470.84026007464536,350.8402600746497,1021.6805201492818,781.6805201492906,-79.99999999999119,-9.999999999998899e-05,128634.32955269204,104514.32955269296,-28331.34089461593,-76571.34089461419,285599.99999999977,2024
202,2024-10-01,2024-11-01,1.349,1.395,1.3498850162352494,1.3497850162352494,800000.0,400000.0,80.0,18754.006494099773,18634.006494099776,708.0129881995134,468.01298819952217,36800.00000000003,0.04600000000000004,147388.3360467918,123148.33604679274,-27623.327906416416,-76103.32790641466,322399.99999999977,2024
203,2024-11-01,2024-12-02,1.395,1.4044,1.3962284724472247,1.3961284724472247,800000.0,400000.0,80.0,4251.388978889903,4131.388978889907,982.7779577797457,742.7779577797546,7520.00000000006,0.009400000000000075,151639.72502568172,127279.72502568265,-26640.54994863667,-75360.54994863491,329919.9999999998,2024
204,2024-12-02,,1.4044,,1.405788577220911,1.4056885772209111,,,,,,,,,,,,,,,2024
