Contract_ID,Contract_Date,Close_Date,Start_Spot,End_Spot,Contract_Forward,Contract_Forward_TC,Exposure,Hedged_Exposure,Fee,Partial_Hedged,Partial_Hedged_TC,Full_Hedged,Full_Hedged_TC,Unhedged,Spot_Change,Cum_Partial_Hedged,Cum_Partial_Hedged_TC,Cum_Full_Hedged,Cum_Full_Hedged_TC,Cum_Unhedged,Year
176,2022-08-01,2022-11-01,1.2845,1.3629,1.2842128896063576,1.2841128896063576,800000.0,400000.0,80.0,31245.15584254306,31125.155842543067,-229.68831491390063,-469.6883149138918,62720.00000000002,0.07840000000000003,368287.3694452459,347167.36944524676,-116705.26110950769,-158945.2611095062,853280.0000000005,2022
177,2022-09-01,2022-12-01,1.3152,1.3432,1.3143845642577254,1.3142845642577254,800000.0,400000.0,80.0,10873.825703090211,10753.825703090215,-652.3485938195961,-892.3485938195872,22400.00000000002,0.028000000000000025,379161.1951483361,357921.195148337,-117357.60970332728,-159837.60970332578,875680.0000000005,2022
178,2022-10-03,2023-01-02,1.3622,1.3572,1.361896201214224,1.361796201214224,800000.0,400000.0,80.0,-2121.5195143104993,-2241.5195143104947,-243.0390286209061,-483.0390286208973,-4000.0000000000923,-0.0050000000000001155,377039.6756340256,355679.67563402647,-117600.64873194818,-160320.64873194668,871680.0000000003,2022
179,2022-11-01,2023-02-01,1.3629,1.3287,1.3641486331897192,1.3640486331897193,800000.0,400000.0,80.0,-13180.546724112308,-13300.546724112304,998.9065517753914,758.9065517754002,-27360.000000000007,-0.03420000000000001,363859.1289099133,342379.1289099142,-116601.74218017279,-159561.74218017128,844320.0000000003,2022
180,2022-12-01,2023-03-01,1.3432,1.3594,1.3440975498688312,1.3439975498688312,800000.0,400000.0,80.0,6839.01994753251,6719.019947532514,718.0398950650258,478.03989506503456,12959.999999999995,0.016199999999999992,370698.1488574458,349098.1488574467,-115883.70228510776,-159083.70228510624,857280.0000000003,2022
181,2023-01-02,2023-04-03,1.3572,1.3435,1.3577707458256028,1.3576707458256028,800000.0,400000.0,80.0,-5251.7016697589015,-5371.701669758897,456.5966604822336,216.59666048224238,-10960.000000000036,-0.013700000000000045,365446.4471876869,343726.4471876878,-115427.10562462553,-158867.105624624,846320.0000000003,2023
182,2023-02-01,2023-05-01,1.3287,1.3542,1.3296857799980215,1.3295857799980215,800000.0,400000.0,80.0,10594.311999208638,10474.311999208643,788.623998417215,548.6239984172238,20400.000000000062,0.025500000000000078,376040.75918689556,354200.75918689644,-114638.48162620832,-158318.48162620678,866720.0000000005,2023
183,2023-03-01,2023-06-01,1.3594,1.345,1.3608115605221518,1.3607115605221518,800000.0,400000.0,80.0,-5195.375791139245,-5315.37579113924,1129.2484177214847,889.2484177214933,-11519.999999999975,-0.014399999999999968,370845.3833957563,348885.3833957572,-113509.23320848684,-157429.2332084853,855200.0000000005,2023
184,2023-04-03,2023-07-03,1.3435,1.3247,1.3454938164729162,1.3453938164729162,800000.0,400000.0,80.0,-6722.473410833451,-6842.473410833447,1595.053178333039,1355.053178333048,-15039.999999999942,-0.018799999999999928,364122.90998492285,342042.9099849237,-111914.1800301538,-156074.18003015226,840160.0000000005,2023
185,2023-05-01,2023-08-01,1.3542,1.3279,1.3571804589742322,1.3570804589742322,800000.0,400000.0,80.0,-9327.816410307132,-9447.816410307129,2384.367179385727,2144.3671793857357,-21039.999999999993,-0.02629999999999999,354795.0935746157,332595.0935746166,-109529.81285076808,-153929.81285076652,819120.0000000005,2023
186,2023-06-01,2023-09-01,1.345,1.3594,1.3480251612743763,1.3479251612743763,800000.0,400000.0,80.0,6970.0645097505285,6850.064509750533,2420.129019501083,2180.1290195010915,11519.999999999975,0.014399999999999968,361765.15808436624,339445.1580843671,-107109.683831267,-151749.68383126543,830640.0000000005,2023
187,2023-07-03,2023-10-02,1.3247,1.3676,1.326499464051965,1.326399464051965,800000.0,400000.0,80.0,17879.78562078596,17759.785620785962,1439.5712415719686,1199.5712415719775,34319.99999999995,0.04289999999999994,379644.9437051522,357204.94370515307,-105670.11258969503,-150550.11258969345,864960.0000000005,2023
188,2023-08-01,2023-11-01,1.3279,1.3856,1.3296705333333334,1.3295705333333334,800000.0,400000.0,80.0,23788.213333333275,23668.21333333328,1416.4266666666592,1176.426666666668,46159.99999999989,0.05769999999999986,403433.15703848546,380873.15703848633,-104253.68592302836,-149373.6859230268,911120.0000000003,2023
189,2023-09-01,2023-12-01,1.3594,1.3497,1.3609101461439717,1.3608101461439717,800000.0,400000.0,80.0,-3275.9415424113313,-3395.941542411327,1208.1169151773706,968.1169151773795,-7760.000000000034,-0.009700000000000042,400157.2154960741,377477.215496075,-103045.569007851,-148405.5690078494,903360.0000000003,2023
190,2023-10-02,2024-01-01,1.3676,1.3236,1.369456913619868,1.369356913619868,800000.0,400000.0,80.0,-16857.2345520527,-16977.234552052698,1485.530895894449,1245.530895894458,-35199.999999999854,-0.04399999999999982,383299.98094402143,360499.9809440223,-101560.03811195654,-147160.03811195496,868160.0000000005,2023
191,2023-11-01,2024-02-01,1.3856,1.3384,1.38744732982742,1.38734732982742,800000.0,400000.0,80.0,-18141.068069031975,-18261.068069031968,1477.8638619359797,1237.8638619359886,-37759.99999999993,-0.04719999999999991,365158.91287498944,342238.9128749903,-100082.17425002056,-145922.17425001896,830400.0000000006,2023
192,2023-12-01,2024-03-01,1.3497,1.3557,1.3511330148148146,1.3510330148148146,800000.0,400000.0,80.0,2973.2059259258926,2853.205925925897,1146.4118518517807,906.4118518517896,4800.000000000005,0.006000000000000005,368132.1188009153,345092.11880091624,-98935.76239816878,-145015.76239816716,835200.0000000006,2023
193,2024-01-01,2024-04-01,1.3236,1.3569,1.3252672083775845,1.3251672083775845,800000.0,400000.0,80.0,13986.883351033708,13866.883351033712,1333.7667020675071,1093.7667020675158,26639.99999999991,0.033299999999999885,382119.00215194904,358959.00215195,-97601.99569610128,-143921.99569609965,861840.0000000005,2024
194,2024-02-01,2024-05-01,1.3384,1.3738,1.339986486886946,1.339886486886946,800000.0,400000.0,80.0,14794.594754778334,14674.59475477834,1269.1895095567675,1029.189509556776,28319.9999999999,0.035399999999999876,396913.59690672735,373633.5969067283,-96332.8061865445,-142892.80618654288,890160.0000000003,2024
195,2024-03-01,2024-06-03,1.3557,1.3627,1.3573405131751166,1.3572405131751166,800000.0,400000.0,80.0,3456.20527004673,3336.2052700467348,1312.4105400933672,1072.410540093376,5600.000000000094,0.007000000000000117,400369.8021767741,376969.802176775,-95020.39564645114,-141820.3956464495,895760.0000000005,2024
196,2024-04-01,2024-07-01,1.3569,1.3735,1.3584077038939233,1.3583077038939233,800000.0,400000.0,80.0,7243.081557569298,7123.081557569301,1206.1631151386364,966.1631151386453,13279.999999999958,0.016599999999999948,407612.88373434334,384092.88373434433,-93814.2325313125,-140854.23253131084,909040.0000000005,2024
197,2024-05-01,2024-08-01,1.3738,1.3873,1.375598123132393,1.375498123132393,800000.0,400000.0,80.0,6119.249252957282,5999.249252957286,1438.4985059145095,1198.4985059145183,10800.000000000055,0.013500000000000068,413732.13298730063,390092.1329873016,-92375.734025398,-139655.73402539632,919840.0000000005,2024
198,2024-06-03,2024-09-02,1.3627,1.3491,1.3650900521232183,1.3649900521232183,800000.0,400000.0,80.0,-4483.979150712703,-4603.979150712698,1912.0416985746401,1672.041698574649,-10880.000000000045,-0.013600000000000056,409248.1538365879,385488.1538365889,-90463.69232682335,-137983.69232682168,908960.0000000005,2024
199,2024-07-01,2024-10-01,1.3735,1.349,1.3763173314551207,1.3762173314551207,800000.0,400000.0,80.0,-8673.067417951686,-8793.067417951683,2253.8651640966023,2013.865164096611,-19599.999999999975,-0.024499999999999966,400575.0864186362,376695.0864186372,-88209.82716272675,-135969.82716272507,889360.0000000005,2024
200,2024-08-01,2024-11-01,1.3873,1.395,1.3906619871905834,1.3905619871905834,800000.0,400000.0,80.0,4424.794876233395,4304.7948762334,2689.589752466759,2449.5897524667675,6160.000000000032,0.00770000000000004,404999.8812948696,380999.8812948706,-85520.23741026,-133520.2374102583,895520.0000000005,2024
201,2024-09-02,2024-12-02,1.3491,1.4044,1.3525045424181696,1.3524045424181697,800000.0,400000.0,80.0,23481.81696726792,23361.816967267925,2723.633934535741,2483.6339345357496,44240.0000000001,0.05530000000000013,428481.6982621375,404361.6982621385,-82796.60347572426,-131036.60347572254,939760.0000000006,2024
202,2024-10-01,,1.349,,1.3513038710954908,1.3512038710954908,,,,,,,,,,,,,,,2024
203,2024-11-01,,1.395,,1.3988028797303662,1.3987028797303662,,,,,,,,,,,,,,,2024
204,2024-12-02,,1.4044,,1.4081945466263448,1.4080945466263448,,,,,,,,,,,,,,,2024
